HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups,Transported
1,0,1,23,0,0,1857,1,386,15940,775,4,8,31,2,23,2,0
1,0,1,26,0,0,3326,3,621,51,775,5,8,31,2,24,1,0
1,1,3,46,0,0,0,0,0,0,775,6,8,31,2,24,2,0
1,1,1,41,0,0,0,0,0,0,778,1,8,32,2,360,2,0
1,0,3,25,0,0,1641,20,1663,10,778,2,8,32,2,360,4,0
3,1,1,50,0,0,0,0,0,0,780,1,7,27,2,1929,2,0
2,0,1,28,0,2,372,0,0,506,783,1,2,164,1,645,3,0
2,1,2,17,0,0,0,0,0,0,792,1,4,116,1,365,1,0
1,0,3,29,1,149,1704,0,7402,14,800,1,8,34,2,2037,1,0
3,1,1,19,0,0,0,0,0,0,801,1,2,167,1,25,1,0
2,0,3,34,0,0,0,0,0,0,803,1,4,118,1,446,3,0
1,1,3,28,0,0,0,0,0,0,804,1,8,28,1,2079,6,0
3,0,1,47,0,3682,3636,0,83,0,807,1,2,150,2,1958,3,0
3,0,1,28,0,830,0,278,3,2,810,1,2,168,1,26,1,0
3,1,1,38,0,0,0,0,0,0,812,1,6,58,2,397,2,0
3,0,1,22,1,2227,324,47,0,0,814,1,2,153,2,1583,2,0
3,0,3,18,0,0,0,0,0,0,821,1,2,155,2,27,1,0
1,0,1,21,0,0,2673,0,1678,30,827,1,3,7,1,2047,1,0
1,0,1,40,0,0,0,0,0,0,827,2,3,7,1,2047,3,0
1,1,3,67,0,0,0,0,0,0,827,3,3,7,1,2047,1,0
2,0,2,39,0,182,148,35,23,277,831,1,2,172,1,1012,3,0
2,1,2,19,0,0,0,0,0,0,832,1,4,122,1,1139,4,0
1,1,1,28,0,0,0,0,0,0,837,1,7,34,1,1081,0,0
1,0,3,29,0,0,699,377,3858,6,837,2,7,34,1,1081,6,0
3,1,1,22,0,0,0,0,0,0,838,1,6,46,1,425,1,0
3,0,1,23,0,2577,0,0,0,2,838,2,7,35,1,425,3,0
2,0,2,41,0,0,171,80,2393,4,841,1,2,174,1,36,2,0
3,1,1,25,0,0,0,0,0,0,842,1,6,47,1,934,5,0
2,1,2,43,0,0,0,0,0,0,843,1,4,124,1,1137,1,0
3,1,1,54,0,0,0,0,0,0,844,1,6,61,2,28,1,0
2,0,1,14,0,698,0,0,1,0,847,1,2,161,2,1681,5,0
1,1,1,69,0,0,0,0,0,0,852,1,7,29,2,2138,1,0
2,1,2,24,0,0,0,0,0,0,854,1,4,126,2,325,3,0
1,0,1,37,0,0,0,0,0,0,855,1,1,33,2,2186,3,0
2,0,1,28,0,869,0,2,0,0,856,1,2,177,1,1026,0,0
1,0,3,59,0,0,2935,529,21,462,857,1,1,34,2,1348,2,0
3,0,1,20,0,2024,0,269,13,0,858,1,7,36,1,2052,1,0
3,1,1,23,0,0,0,0,0,0,858,2,2,178,1,2052,0,0
2,0,1,59,0,0,0,0,0,0,861,1,4,128,2,1491,3,0
2,1,1,20,0,0,0,0,0,0,862,1,4,125,1,539,1,0
3,0,1,36,0,3160,0,12,0,0,864,1,7,30,2,68,5,0
3,1,1,43,0,0,0,0,0,0,864,2,2,162,2,68,2,0
3,1,1,9,0,0,0,0,0,0,864,3,2,162,2,368,5,0
3,1,1,32,0,0,0,0,0,0,866,1,2,179,1,565,4,0
2,0,1,24,0,780,0,0,2,6,872,1,6,63,2,550,0,0
3,1,2,14,0,0,0,0,0,0,880,1,6,50,1,1502,4,0
3,1,1,45,0,0,0,0,0,0,880,2,6,50,1,1502,2,0
2,0,1,23,0,299,4958,299,0,93,882,1,4,132,2,835,3,0
2,0,1,59,0,0,0,0,7,833,884,1,4,128,1,382,4,0
2,0,1,28,0,0,0,762,0,0,884,2,4,442,2,382,2,0
3,0,1,61,0,1399,0,693,0,0,886,1,2,182,1,2173,1,0
3,1,1,52,0,0,0,0,0,0,886,2,2,182,1,2173,1,0
3,1,1,5,0,0,0,0,0,0,886,3,2,182,1,2173,4,0
1,0,1,51,0,0,54,0,22,5915,887,1,8,31,1,28,4,0
1,0,1,26,0,61,1124,59,2217,622,887,2,8,31,1,906,0,0
3,0,1,44,0,589,0,235,20,31,888,1,7,37,1,379,1,0
3,0,1,46,0,1246,0,3767,1,0,888,2,2,183,1,379,3,0
3,0,1,32,0,176,0,2851,0,0,891,1,7,33,2,2154,2,0
1,1,1,17,0,0,0,0,0,0,892,1,8,36,2,2057,2,0
1,1,3,21,0,0,0,0,0,0,892,2,8,36,2,2057,0,0
1,1,3,52,0,0,0,0,0,0,892,3,8,36,2,29,0,0
1,1,3,52,0,0,0,0,0,0,894,1,8,37,2,30,0,0
2,0,1,14,0,0,1277,0,241,0,895,1,2,185,1,1880,2,0
2,0,1,21,0,0,0,644,0,0,896,1,2,186,1,1315,4,0
1,1,3,42,0,0,0,0,0,0,897,1,1,36,2,2009,4,0
1,1,1,28,0,0,0,0,0,0,897,2,1,36,2,2009,1,0
2,1,2,26,0,0,0,0,0,0,900,1,4,131,1,332,3,0
2,1,1,7,0,0,0,0,0,0,908,1,4,136,2,708,4,0
3,0,1,14,0,1793,0,300,0,0,909,1,2,169,2,599,0,0
3,1,1,3,0,0,0,0,0,0,909,2,2,169,2,599,1,0
3,1,1,26,0,0,0,0,0,0,909,3,2,169,2,599,1,0
1,0,3,54,0,0,8179,0,2673,6512,914,1,6,64,2,1839,3,0
2,0,1,55,0,0,4,512,365,0,916,1,4,132,1,874,0,0
3,0,1,16,0,9,0,1162,2,0,917,1,6,65,2,441,3,0
1,0,1,38,0,0,6915,0,3243,5218,920,1,8,34,1,1817,4,0
2,0,1,48,0,411,405,31,5,34,929,1,4,141,2,380,1,0
2,0,3,13,0,483,0,28,375,0,934,1,4,142,2,561,1,0
2,0,1,20,0,0,4,0,732,1,936,1,2,171,2,448,1,0
3,1,1,18,0,0,0,0,0,0,937,1,6,52,1,1866,1,0
3,1,1,45,0,0,0,0,0,0,943,1,2,197,1,1387,1,0
3,1,1,5,0,0,0,0,0,0,943,2,2,197,1,1387,1,0
3,0,3,42,0,22,0,697,798,0,943,3,2,197,1,1387,1,0
3,0,3,50,0,901,0,242,160,0,945,1,6,69,2,1896,3,0
3,0,1,21,0,590,0,114,0,415,945,2,2,173,2,1896,1,0
2,0,1,22,0,141,695,0,116,482,948,1,4,139,1,906,2,0
3,1,1,23,0,0,0,0,0,0,950,1,2,174,2,1068,2,0
2,0,2,22,0,0,154,497,16,1,954,1,2,200,1,751,1,0
2,0,1,21,0,0,60,0,0,653,958,1,2,176,2,1089,4,0
2,0,2,24,0,640,155,0,0,0,959,1,6,71,2,901,2,0
2,0,1,24,0,9,71,2572,0,0,962,1,2,177,2,464,5,0
1,1,1,42,0,0,0,0,0,0,963,1,7,34,2,1714,6,0
2,0,1,19,0,1,0,0,0,632,967,1,2,180,2,807,3,0
2,0,1,32,0,0,0,0,0,908,973,1,4,144,1,764,1,0
2,0,1,35,0,666,175,783,0,0,974,1,6,55,1,410,1,0
2,1,2,19,0,0,0,0,0,0,977,1,4,147,2,875,4,0
2,0,1,55,0,0,24,52,808,0,980,1,2,181,2,307,0,0
2,0,1,35,0,0,382,0,370,156,981,1,4,148,2,899,1,0
2,1,1,63,0,0,0,0,0,0,981,2,4,148,2,899,2,0
1,0,1,66,0,2164,46,0,6962,2257,986,1,1,37,1,31,4,0
1,1,3,45,0,0,0,0,0,0,986,2,1,37,1,31,2,0
2,0,2,20,0,0,363,344,0,165,996,1,2,205,1,1140,1,0
2,1,2,21,0,0,0,0,0,0,999,1,4,147,1,91,3,0
2,0,1,51,0,0,908,0,0,0,999,2,4,147,1,91,2,0
2,0,1,13,0,731,0,51,0,0,1003,1,4,155,2,2083,4,0
2,0,1,24,0,826,5,1,56,0,1007,1,4,157,2,971,2,0
3,0,1,28,0,240,161,0,0,1405,1009,1,2,206,1,2063,2,0
3,1,1,52,0,0,0,0,0,0,1010,1,2,188,2,2080,4,0
1,0,3,32,0,0,2983,0,6282,74,1016,1,3,12,2,32,2,0
2,0,1,23,0,0,458,151,256,0,1021,1,2,192,2,341,1,0
3,1,1,37,0,0,0,0,0,0,1023,1,2,193,2,2073,2,0
2,1,2,35,0,0,0,0,0,0,1028,1,4,160,2,989,2,0
2,1,1,46,0,0,0,0,0,0,1037,1,4,162,2,1491,1,0
2,0,1,33,0,553,6,0,0,90,1039,1,2,195,2,235,0,0
1,0,3,34,1,0,1286,39,527,57,1042,1,3,8,1,1616,1,0
2,0,1,51,0,0,111,1719,45,4,1044,1,4,165,2,858,2,0
2,1,1,26,0,0,0,0,0,0,1050,1,4,157,1,432,1,0
2,0,1,27,0,54,47,630,0,53,1055,1,4,158,1,973,5,0
1,1,3,22,0,0,0,0,0,0,1059,1,8,40,1,2120,1,0
1,1,3,33,0,0,0,0,0,0,1059,2,8,40,1,2120,1,0
1,1,3,31,0,0,0,0,0,0,1061,1,8,41,1,1698,3,0
2,0,1,16,0,0,0,978,9,0,1064,1,6,59,1,1308,1,0
2,0,3,6,0,0,0,0,0,0,1064,2,4,159,1,1308,1,0
2,0,2,18,0,289,0,423,150,508,1067,1,2,203,2,679,1,0
1,1,3,30,0,0,0,0,0,0,1069,1,7,40,1,2114,2,0
2,0,1,24,0,0,92,656,0,0,1070,1,2,221,1,395,1,0
2,1,2,57,0,0,0,0,0,0,1072,1,4,160,1,2181,0,0
2,1,1,24,0,0,0,0,0,0,1072,2,4,160,1,2181,0,0
2,0,1,23,0,0,784,0,0,1,1072,3,4,160,1,2181,1,0
2,0,1,40,0,150,8,565,60,0,1072,4,4,160,1,2181,1,0
2,0,3,21,0,699,0,0,0,18,1072,5,4,160,1,2181,1,0
2,0,1,17,0,154,49,540,0,0,1072,6,4,160,1,1378,1,0
2,1,3,25,0,0,0,0,0,0,1072,7,4,160,1,2181,2,0
2,1,1,34,0,0,0,0,0,0,1072,8,4,160,1,2181,1,0
2,0,1,18,0,212,188,38,0,449,1073,1,4,168,2,1487,6,0
2,0,1,8,0,0,0,0,0,0,1074,1,6,75,2,1117,1,0
2,1,2,14,0,0,0,0,0,0,1074,2,6,75,2,1117,1,0
2,0,1,16,0,0,0,0,0,0,1081,1,4,164,1,468,3,0
3,0,1,22,0,4,192,1161,11,19,1087,1,2,222,1,788,0,0
1,1,1,21,0,0,0,0,0,0,1090,1,1,42,2,2171,1,0
1,0,3,23,0,0,7600,0,188,12863,1090,2,1,42,2,33,2,0
2,1,3,26,0,0,0,0,0,0,1092,1,4,167,1,1474,0,0
3,0,1,18,0,2233,0,346,0,0,1098,1,7,37,2,34,0,0
2,0,1,72,0,0,708,0,1,11,1101,1,4,171,2,1104,1,0
3,0,1,18,0,1216,0,32,41,0,1103,1,2,228,1,35,3,0
1,1,3,24,0,0,0,0,0,0,1104,1,8,41,2,688,5,0
3,0,1,36,0,1199,27,83,0,0,1106,1,2,209,2,1650,0,0
3,1,1,13,0,0,0,0,0,0,1106,2,2,209,2,1650,3,0
2,0,1,19,0,132,575,294,0,513,1107,1,2,210,2,2043,3,0
2,0,2,28,0,847,20,0,77,0,1109,1,2,212,2,58,3,0
2,1,3,2,0,0,0,0,0,0,1111,1,4,172,2,649,2,0
2,1,1,5,0,0,0,0,0,0,1111,2,4,172,2,649,1,0
2,0,3,25,0,0,0,150,562,6,1111,3,6,77,2,649,0,0
1,0,1,45,0,0,283,0,3613,0,1118,1,8,43,2,1594,2,0
1,1,1,59,0,0,0,0,0,0,1118,2,8,43,2,36,1,0
1,0,1,6,0,0,0,0,0,0,1118,3,8,43,2,36,4,0
1,0,1,36,0,1477,2036,0,484,0,1118,4,8,43,2,36,1,0
1,0,1,40,0,0,10,0,4,6119,1118,5,8,43,2,1594,2,0
3,0,1,36,1,43,314,352,732,3,1119,1,2,214,2,1809,1,0
3,1,1,31,0,0,0,0,0,0,1119,2,2,214,2,1809,0,0
2,0,2,19,0,0,0,2329,0,1,1120,1,4,168,1,1305,2,0
2,1,1,13,0,0,0,0,0,0,1122,1,4,169,1,871,6,0
1,1,1,31,0,0,0,0,0,0,1124,1,8,44,2,37,2,0
2,1,1,22,0,0,0,0,0,0,1124,2,8,44,2,37,5,0
1,0,3,52,0,0,225,0,1624,49,1124,3,8,44,2,37,1,0
2,0,1,22,0,555,16,181,0,24,1125,1,2,230,1,416,1,0
2,1,1,34,0,0,0,0,0,0,1125,2,4,170,1,416,2,0
3,1,1,23,0,0,0,0,0,0,1126,1,2,215,2,35,3,0
1,1,3,14,0,0,0,0,0,0,1128,1,1,41,1,1007,1,0
1,1,1,30,0,0,0,0,0,0,1128,2,1,41,1,1007,2,0
1,1,3,75,0,0,0,0,0,0,1131,1,1,44,2,1630,0,0
1,0,1,28,0,1371,1447,0,0,6151,1135,1,1,45,2,789,1,0
1,0,3,61,0,26,3606,0,0,138,1135,2,4,442,2,789,1,0
1,0,1,25,0,0,1039,12,4584,2158,1135,3,1,45,2,789,0,0
1,0,3,21,0,411,7312,14,22,215,1135,4,1,45,2,789,2,0
1,0,1,26,0,0,1537,0,112,753,1137,1,6,82,2,38,3,0
1,0,3,28,1,0,109,0,1514,942,1137,2,3,13,2,38,4,0
1,0,1,41,0,0,6523,0,13,0,1138,1,6,66,1,39,2,0
2,1,2,25,0,0,0,0,0,0,1139,1,4,172,1,1041,1,0
2,0,3,28,0,0,172,539,91,0,1143,1,2,216,2,630,0,0
3,0,1,0,0,0,0,0,0,0,1145,1,2,231,1,1318,0,0
3,0,1,19,0,775,0,1863,0,0,1145,2,2,231,1,1318,1,0
3,0,1,22,0,1031,0,16,1,0,1145,3,6,67,1,40,1,0
3,0,1,2,0,0,0,0,0,0,1145,4,2,231,1,1318,3,0
2,0,3,35,0,0,0,783,10,6,1151,1,4,180,2,1518,1,0
2,0,1,42,0,1030,0,48,463,0,1157,1,2,219,2,866,4,0
3,1,1,46,0,0,0,0,0,0,1158,1,6,68,1,556,1,0
3,1,1,26,0,0,0,0,0,0,1158,2,6,68,1,556,1,0
2,1,2,19,0,0,0,0,0,0,1159,1,4,181,2,41,2,0
2,0,1,11,0,0,0,0,0,0,1159,2,4,181,2,41,2,0
2,1,2,11,0,0,0,0,0,0,1159,3,4,181,2,41,2,0
3,0,1,17,0,26,0,1094,0,0,1160,1,2,234,1,42,4,0
2,0,1,23,0,220,0,819,47,0,1164,1,2,220,2,1636,1,0
2,0,1,37,0,0,0,225,1,2170,1171,1,6,84,2,1893,5,0
3,1,1,18,0,0,0,0,0,0,1172,1,2,222,2,802,2,0
3,0,1,48,0,527,2,1547,38,0,1176,1,6,85,2,1759,1,0
2,0,1,18,0,18,0,1,449,307,1181,1,2,226,2,2000,4,0
1,1,1,18,0,0,0,0,0,0,1183,1,8,45,1,43,6,0
1,0,1,32,1,3,2235,927,142,1582,1183,2,8,45,1,1687,2,0
1,1,3,26,0,0,0,0,0,0,1183,3,8,45,1,43,1,0
1,1,2,26,0,0,0,0,0,0,1184,1,8,46,2,44,2,0
2,0,3,55,0,0,156,0,0,361,1184,2,8,46,2,44,2,0
2,0,3,19,0,678,0,0,38,0,1189,1,4,177,1,858,0,0
3,0,1,65,0,1710,0,219,12,0,1194,1,7,39,2,1517,0,0
3,0,1,28,0,1789,0,597,0,120,1196,1,2,240,1,1982,0,0
3,0,1,24,0,770,55,325,0,0,1196,2,2,240,1,1982,5,0
1,1,3,52,0,0,0,0,0,0,1200,1,8,47,2,45,5,0
1,0,1,67,0,0,4099,169,221,5815,1201,1,7,40,2,1683,4,0
1,0,1,34,0,0,3533,0,757,34,1201,2,7,40,2,1683,0,0
3,0,1,23,0,1459,0,608,0,14,1202,1,6,74,1,1984,2,0
2,0,1,26,0,0,0,995,2,0,1204,1,6,75,1,906,1,0
2,0,1,28,0,0,0,260,1149,0,1205,1,2,231,2,596,1,0
2,0,1,9,0,0,0,0,0,0,1207,1,4,185,2,139,4,0
2,0,3,1,0,0,0,0,0,0,1207,2,4,185,2,139,1,0
2,1,1,1,0,0,0,0,0,0,1207,3,4,185,2,139,2,0
2,0,1,58,0,0,5,0,0,2,1207,4,6,86,2,139,3,0
1,0,1,59,0,0,24,0,1824,1742,1209,1,8,47,1,46,2,0
1,0,1,54,0,48,2650,0,424,1031,1209,2,8,47,1,46,2,0
1,0,3,8,0,0,0,0,0,0,1217,1,7,41,2,1107,0,0
1,1,1,28,0,0,0,0,0,0,1217,2,7,41,2,1107,1,0
1,0,3,19,0,0,498,0,10,2882,1219,1,1,52,2,1222,1,0
1,1,3,23,0,0,0,0,0,0,1219,2,1,52,2,1222,0,0
3,1,1,47,0,0,0,0,0,0,1224,1,2,233,2,1737,2,0
3,0,1,17,0,0,583,2936,0,0,1224,2,7,42,2,1737,2,0
3,1,1,33,0,0,0,0,0,0,1226,1,2,234,2,1460,2,0
3,1,1,43,0,0,0,0,0,0,1226,2,2,234,2,1460,1,0
1,1,1,28,0,0,0,0,0,0,1227,1,6,88,2,314,2,0
2,0,1,32,0,0,0,777,1,0,1237,1,2,247,1,46,4,0
2,0,1,13,0,539,101,0,0,41,1241,1,2,248,1,1194,3,0
3,1,1,18,0,0,0,0,0,0,1244,1,2,249,1,1024,1,0
2,1,1,16,0,0,0,0,0,0,1245,1,4,190,2,712,0,0
3,1,1,6,0,0,0,0,0,0,1247,1,2,250,1,340,0,0
2,0,1,27,0,0,610,0,948,0,1249,1,2,251,1,1836,0,0
3,1,1,29,0,0,0,0,0,0,1251,1,7,43,2,2035,0,0
2,0,3,32,0,0,0,8,1612,0,1252,1,6,90,2,1519,1,0
2,0,1,23,0,72,0,0,910,0,1253,1,6,91,2,1534,2,0
1,1,1,33,0,0,0,0,0,0,1257,1,8,51,2,47,1,0
1,1,1,51,0,0,0,0,0,0,1257,2,8,51,2,47,2,0
1,0,1,41,0,0,297,8292,601,275,1257,3,8,51,2,47,1,0
1,0,1,20,0,0,2081,0,3,79,1257,4,8,51,2,47,2,0
2,0,3,0,0,0,0,0,0,0,1262,1,4,187,1,598,2,0
2,0,3,13,0,501,287,0,7,2,1262,2,2,252,1,598,1,0
2,1,1,13,0,0,0,0,0,0,1265,1,4,188,1,1128,0,0
3,0,1,13,0,1363,259,75,0,0,1266,1,2,245,2,800,2,0
3,1,3,24,0,0,0,0,0,0,1268,1,2,253,1,40,0,0
1,0,3,26,0,0,6860,1,131,27,1270,1,1,54,2,568,2,0
2,0,3,32,0,1,0,0,636,172,1272,1,4,192,2,34,1,0
2,0,1,24,0,3,53,4,0,656,1275,1,2,255,1,332,1,0
3,0,1,27,0,0,0,0,0,0,1276,1,6,93,2,233,2,0
2,0,1,24,0,673,0,65,0,0,1277,1,2,256,1,649,3,0
3,0,1,34,0,987,0,54,200,0,1290,1,2,249,2,2199,2,0
2,0,2,26,0,153,1,0,0,538,1296,1,2,262,1,1139,3,0
2,0,1,22,0,0,0,2438,22,26,1297,1,2,263,1,1816,2,0
2,0,1,10,0,0,0,0,0,0,1298,1,4,196,2,1671,1,0
2,0,1,28,0,124,328,423,17,36,1301,1,4,197,2,664,0,0
2,1,1,5,0,0,0,0,0,0,1301,2,4,197,2,664,0,0
2,1,1,26,0,0,0,0,0,0,1301,3,4,197,2,664,3,0
2,0,1,29,0,0,0,430,6,0,1303,1,2,252,2,1171,0,0
2,0,1,17,0,97,1882,7,0,32,1305,1,2,253,2,1746,2,0
2,0,1,18,0,39,653,92,0,6,1313,1,6,83,1,991,3,0
2,0,2,35,0,9,0,0,1446,0,1314,1,2,254,2,295,1,0
2,0,1,42,0,99,806,0,0,2,1315,1,4,198,2,882,2,0
3,1,3,35,0,0,0,0,0,0,1318,1,2,255,2,2162,1,0
1,0,1,42,0,13,2983,0,0,3311,1319,1,3,11,1,496,0,0
1,0,1,33,0,0,139,1,1707,341,1319,2,3,11,1,496,0,0
2,1,2,20,0,0,0,0,0,0,1320,1,4,195,1,1315,0,0
2,1,1,2,0,0,0,0,0,0,1320,2,4,195,1,1315,0,0
2,1,1,2,0,0,0,0,0,0,1320,3,4,195,1,1315,2,0
3,1,1,43,0,0,0,0,0,0,1321,1,6,96,2,1176,4,0
3,1,1,10,0,0,0,0,0,0,1321,2,2,256,2,1176,2,0
3,0,1,26,0,2246,0,332,17,8,1321,3,2,256,2,1176,1,0
3,0,1,42,0,26,0,842,430,0,1321,4,6,96,2,1176,0,0
2,1,1,24,0,0,0,0,0,0,1327,1,4,197,1,686,3,0
3,0,1,32,0,1006,0,372,126,0,1329,1,2,268,1,122,2,0
2,0,1,23,0,0,38,0,337,448,1334,1,2,270,1,759,1,0
1,1,3,26,0,0,0,0,0,0,1338,1,8,51,1,48,1,0
1,1,1,15,0,0,0,0,0,0,1338,2,8,51,1,48,3,0
2,1,1,15,0,0,0,0,0,0,1339,1,4,202,2,1109,1,0
2,0,1,26,0,0,306,1,602,0,1341,1,4,204,2,1746,2,0
2,1,1,15,0,0,0,0,0,0,1341,2,4,204,2,1746,1,0
2,0,3,13,0,0,474,0,0,0,1341,3,4,204,2,1746,1,0
1,0,1,33,0,3,977,0,1908,7557,1343,1,3,12,1,49,1,0
1,0,1,47,0,0,4192,888,901,2,1343,2,3,12,1,49,1,0
1,0,3,27,0,2201,461,0,251,159,1343,3,3,12,1,49,2,0
2,0,2,18,0,34,0,0,1,611,1344,1,2,259,2,412,1,0
2,0,1,10,0,0,0,0,0,0,1346,1,4,201,1,1177,5,0
2,1,1,40,0,0,0,0,0,0,1349,1,4,205,2,767,3,0
2,1,3,28,0,0,0,0,0,0,1349,2,4,205,2,767,1,0
3,0,3,23,0,1242,26,0,19,0,1354,1,2,263,2,2125,4,0
3,0,1,23,0,0,0,0,0,0,1354,2,6,99,2,643,2,0
3,1,3,41,0,0,0,0,0,0,1354,3,2,263,2,643,2,0
3,0,1,20,0,89,0,2620,0,0,1354,4,7,47,2,2125,3,0
3,1,1,29,0,0,0,0,0,0,1354,5,2,263,2,2125,1,0
3,1,1,17,0,0,0,0,0,0,1354,6,2,263,2,643,3,0
3,0,1,21,0,23,0,1247,17,1,1354,7,2,263,2,2125,1,0
3,1,1,25,0,0,0,0,0,0,1358,1,2,273,1,15,1,0
3,0,1,25,0,807,168,45,0,0,1358,2,6,84,1,15,1,0
2,0,1,28,0,0,171,0,0,280,1359,1,4,204,1,1112,3,0
3,1,1,24,0,0,0,0,0,0,1361,1,2,264,2,2058,4,0
3,0,1,56,0,936,0,363,0,0,1361,2,6,101,2,2058,1,0
2,0,1,36,0,63,556,0,192,0,1363,1,4,205,1,257,3,0
2,0,2,20,0,1018,0,0,201,11,1364,1,2,266,2,575,3,0
2,0,1,50,0,90,681,10,0,22,1364,2,2,266,2,575,1,0
2,1,2,29,0,0,0,0,0,0,1367,1,4,207,1,1899,4,0
2,0,1,34,0,10,900,0,23,0,1369,1,2,274,1,1045,2,0
2,1,2,40,0,0,0,0,0,0,1369,2,4,209,1,209,3,0
2,0,1,20,0,0,1822,0,0,6,1369,3,4,209,1,906,4,0
2,1,1,36,0,0,0,0,0,0,1372,1,4,210,1,1006,2,0
2,0,1,25,0,2,145,830,14,1,1373,1,6,103,2,825,3,0
1,1,3,25,1,0,0,0,0,0,1374,1,1,59,2,2041,2,0
2,1,2,17,0,0,0,0,0,0,1388,1,4,211,2,1150,2,0
1,0,1,42,0,0,2799,23,151,1260,1392,1,1,46,1,2160,2,0
2,1,2,47,0,0,0,0,0,0,1394,1,4,213,2,1018,2,0
2,0,1,23,0,212,832,363,35,0,1396,1,2,277,1,2124,1,0
3,0,1,26,0,133,0,1166,0,0,1405,1,6,87,1,1407,3,0
3,0,1,39,1,2012,38,1274,0,0,1409,1,7,50,2,1580,5,0
3,1,1,43,0,0,0,0,0,0,1409,2,6,107,2,1580,1,0
2,0,1,23,0,0,1589,0,0,50,1411,1,6,88,1,406,4,0
2,0,1,46,0,0,550,346,6,0,1418,1,2,281,1,608,4,0
1,1,3,31,0,0,0,0,0,0,1422,1,3,15,2,50,0,0
1,0,1,37,0,45,17,213,3183,161,1422,2,3,15,2,50,2,0
1,0,3,48,0,58,105,0,7536,103,1422,3,3,15,2,50,1,0
3,0,1,28,0,300,0,741,0,0,1429,1,2,276,2,595,1,0
3,0,1,38,0,473,0,871,2,0,1432,1,2,277,2,1079,0,0
3,0,1,31,0,2565,9,4,0,0,1432,2,7,51,2,1079,0,0
2,0,1,35,0,18,4,926,0,0,1436,1,2,278,2,1040,0,0
2,0,2,28,0,0,0,0,422,351,1437,1,4,224,1,278,0,0
2,0,1,29,0,34,260,24,485,0,1441,1,2,284,1,906,0,0
2,0,1,19,0,0,174,0,490,10,1446,1,4,226,1,1074,2,0
2,0,1,26,0,20,571,0,36,0,1448,1,4,228,1,61,3,0
3,0,1,44,0,1042,0,5,1,0,1449,1,6,90,1,781,6,0
2,0,1,59,0,1,1,0,771,0,1456,1,4,222,2,911,4,0
2,0,3,23,0,183,36,0,0,419,1459,1,2,281,2,583,1,0
2,0,2,48,0,2,0,0,783,0,1464,1,4,232,1,797,1,0
2,1,1,49,0,0,0,0,0,0,1466,1,4,225,2,1165,1,0
2,0,1,15,0,0,628,0,0,0,1468,1,4,234,1,1220,3,0
3,0,1,30,0,799,0,98,40,661,1469,1,2,283,2,1484,1,0
3,0,1,20,0,679,35,1090,50,0,1469,2,2,283,2,1484,4,0
2,1,1,20,0,0,0,0,0,0,1470,1,4,235,1,1606,3,0
2,0,1,6,0,0,0,0,0,0,1471,1,4,226,2,1904,0,0
2,1,1,1,0,0,0,0,0,0,1471,2,4,226,2,1904,1,0
2,0,1,1,0,0,0,0,0,0,1471,3,4,442,2,910,4,0
2,0,1,2,0,0,0,0,0,0,1471,4,4,226,2,910,6,0
2,1,1,8,0,0,0,0,0,0,1471,5,4,226,2,1904,1,0
2,1,2,29,0,0,0,0,0,0,1472,1,4,236,1,418,1,0
2,0,1,43,0,41,0,0,0,570,1473,1,2,286,1,203,5,0
2,0,1,73,0,5,0,0,568,55,1473,2,4,237,1,203,4,0
2,0,1,48,0,0,2,774,0,95,1475,1,2,288,1,490,1,0
2,0,3,24,0,515,16,0,76,106,1476,1,4,227,2,71,1,0
1,0,1,20,0,987,3691,0,0,796,1477,1,1,48,1,1368,1,0
1,0,1,17,0,1,1598,0,7498,0,1477,2,1,48,1,1368,5,0
2,1,1,42,0,0,0,0,0,0,1480,1,4,238,1,854,4,0
3,1,1,22,0,0,0,0,0,0,1482,1,2,284,2,526,6,0
2,0,2,54,0,240,0,629,0,0,1483,1,6,92,1,1660,1,0
2,1,1,41,0,0,0,0,0,0,1486,1,4,228,2,867,3,0
2,1,2,0,0,0,0,0,0,0,1487,1,4,239,1,985,1,0
2,0,1,20,0,0,619,165,0,0,1487,2,4,239,1,985,1,0
1,0,3,54,0,1,695,0,522,7382,1492,1,8,57,2,1156,1,0
1,0,3,73,0,22,30,0,1616,103,1492,2,8,57,2,1156,2,0
2,0,3,17,0,583,1,0,0,6,1494,1,2,286,2,1313,1,0
2,0,1,21,0,0,0,18,758,0,1495,1,4,442,2,859,1,0
2,1,3,60,0,0,0,0,0,0,1495,2,4,241,1,859,5,0
2,1,1,50,0,0,0,0,0,0,1496,1,4,242,1,1431,2,0
3,1,1,17,0,0,0,0,0,0,1497,1,2,294,1,35,4,0
3,1,1,18,0,0,0,0,0,0,1497,2,2,294,1,35,2,0
2,0,3,25,0,0,170,1,601,7470,1502,1,8,54,1,862,1,0
1,0,3,57,1,1,3637,0,3,0,1502,2,8,54,1,2153,1,0
1,1,3,46,0,0,0,0,0,0,1502,3,8,54,1,862,2,0
1,1,1,71,0,0,0,0,0,0,1502,4,8,54,1,2153,2,0
2,0,1,21,0,3,5,3,699,0,1504,1,2,296,1,1066,2,0
3,0,1,38,0,316,0,36,920,0,1505,1,2,297,1,15,3,0
